qname	rname	start_outer_1based	end_outer_1based	flag	qual_sum	real_len	mapq	cigar	category
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:9268:4721	Y	18144305	18144344	0	2520	42	37	4M2I36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:9390:6230	Y	18146080	18146132	0	3144	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:11930:55657	Y	18146662	18146730	0	4136	69	37	69M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:7345:7524	Y	18147381	18147417	0	2220	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:9657:45966	Y	18148399	18148522	0	5443	124	37	124M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:15443:95433	Y	18148923	18149037	0	5255	115	37	115M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:20038:9594	Y	18149002	18149037	0	2160	36	37	36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11289:23446c	Y	18149930	18149979	0	3000	50	37	50M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16964:35555c	Y	18149943	18149979	0	2220	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:19862:66850	Y	18150321	18150363	0	2580	43	37	43M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:14507:55044	Y	18154321	18154368	0	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:14236:29001	Y	18154976	18155022	0	2820	47	37	47M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:15006:36003	Y	18155417	18155464	0	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10340:69133c	Y	18168579	18168636	0	3480	58	37	58M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:17336:78261c	Y	18170175	18170217	0	2580	43	37	43M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:16425:57752c	Y	18170281	18170322	0	2520	42	37	42M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:14710:58605c	Y	18171934	18171981	0	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:7648:83802	Y	18190258	18190356	0	4892	99	37	99M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:16454:51803	Y	18190266	18190356	0	4798	91	37	91M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:4992:11852	Y	18190271	18190356	0	4697	86	37	86M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:12421:23073	Y	18193917	18193972	0	3360	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:14403:22530	Y	18194499	18194582	0	4665	84	25	84M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:10108:13148	Y	18196496	18196566	0	3890	71	37	71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:21121:63177c	Y	18196497	18196566	0	4200	70	37	70M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:13466:27691	Y	18196498	18196566	0	4140	69	37	69M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2205:11111:36220c	Y	18196501	18196566	0	3960	66	37	66M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:10334:31962	Y	18199083	18199138	0	3338	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:5296:18402	Y	18200403	18200438	0	2160	36	37	36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12204:83165c	Y	18200399	18200450	0	3120	52	37	52M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10036:77071c	Y	18203233	18203315	0	4980	83	37	83M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:12642:97283	Y	18203234	18203315	0	4545	82	37	82M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:3514:52797	Y	18205951	18206002	0	3096	52	37	52M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:4270:90256	Y	18207680	18207742	0	3780	63	37	63M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:14621:94524	Y	18208197	18208309	0	5199	113	37	113M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:18840:98241c	Y	18208199	18208309	0	5124	110	37	1M2D73M1I35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:1823:95544	Y	18208248	18208309	0	3714	62	37	62M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11034:34387c	Y	18208337	18208380	0	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10357:86470c	Y	18209891	18209953	0	3780	63	37	63M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12674:40404c	Y	18211460	18211553	0	5640	94	37	94M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:6142:86534	Y	18211464	18211553	0	4761	90	37	90M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:17735:62788c	Y	18216315	18216361	0	2820	47	37	47M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1541:92886c	Y	18216320	18216361	0	2520	42	37	42M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:5773:61068	Y	18216765	18216835	0	4260	71	37	71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:11723:18788	Y	18217108	18217153	0	2760	46	37	46M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10241:59330c	Y	18219560	18219607	0	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:13817:73131	Y	18219561	18219607	0	2820	47	37	47M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:7211:44365	Y	18237157	18237214	0	3480	58	37	58M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:1761:7351c	Y	18239947	18239981	0	2100	35	37	35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2109:15916:84500	Y	18241664	18241711	0	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15372:66686c	Y	18244235	18244270	0	2160	36	37	36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:6913:59251	Y	18245060	18245097	0	2280	38	37	38M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:8784:46226c	Y	18251787	18251830	0	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:15845:7174	Y	18259037	18259073	0	2220	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:14048:24406	Y	18260847	18260886	0	2400	40	25	40M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:19301:45566c	Y	18263981	18264058	0	4680	78	37	78M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:12240:2222	Y	18266468	18266527	0	3540	59	37	3M1D56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10217:40451c	Y	18266533	18266576	0	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10237:42293c	Y	18267376	18267433	0	3420	57	37	50M1D7M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:2670:25200c	Y	18267377	18267433	0	3360	56	37	49M1D7M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10371:75677c	Y	18383646	18383684	0	2340	39	37	39M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:15617:75650	Y	18384643	18384679	0	2220	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:11844:75662	Y	18387121	18387212	0	4734	91	37	2M2D72M1I16M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:19841:61195c	Y	18387122	18387212	0	4463	91	25	91M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10078:17201c	Y	18387123	18387212	0	5400	90	37	90M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:1463:42441c	Y	18387127	18387212	0	5160	86	37	86M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:10192:100699	Y	18387130	18387212	0	4457	83	37	83M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:20749:35388c	Y	18387131	18387212	0	4860	82	37	82M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:9499:95713c	Y	18389483	18389620	0	8260	138	37	138M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:2368:29749	Y	18389485	18389620	0	5687	136	37	136M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:17361:57055	Y	18389498	18389620	0	5434	123	37	123M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:13711:79816	Y	18389522	18389620	0	4962	99	37	99M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:8725:33341	Y	18389524	18389620	0	4926	97	37	97M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:16667:65980	Y	18397769	18397812	0	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:9720:39012	Y	18400040	18400080	0	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:8372:63677	Y	18406263	18406297	0	2100	35	37	35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:21034:7397	Y	18407342	18407406	0	3846	65	37	65M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:19076:52907	Y	18410220	18410270	0	3060	51	37	51M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:13669:47442	Y	18410917	18410956	0	2400	40	37	40M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14767:92329c	Y	18415480	18415551	0	4320	72	37	72M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:3891:10942	Y	18416974	18417051	0	4564	78	37	78M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:3514:15461	Y	18416981	18417051	0	4260	71	37	71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:6673:5449	Y	18418979	18419018	0	2392	40	37	40M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:16963:35346	Y	18419710	18419813	0	4273	104	25	104M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:3256:31488c	Y	18419714	18419813	0	6000	100	37	100M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:20816:99269c	Y	18419716	18419813	0	5880	98	37	98M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:19623:48812	Y	18419718	18419813	0	4814	96	37	96M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:9396:17785c	Y	18419720	18419813	0	5640	94	37	94M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:2873:38673c	Y	18419722	18419813	0	5520	92	37	92M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:19597:52643c	Y	18419724	18419813	0	5400	90	37	90M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2203:4749:94543	Y	18419866	18419919	0	3240	54	37	54M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:15636:73652	Y	18423765	18423811	0	2820	47	37	47M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:17558:68923	Y	18426961	18427017	0	3160	57	37	57M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1113:7411:81981c	Y	18538359	18538448	0	5400	90	37	90M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1285:22533c	Y	18553479	18553524	0	2760	46	37	46M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:15810:30323c	Y	18553481	18553524	0	2640	44	25	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:8878:4919	Y	18557096	18557155	0	3600	60	37	60M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:19860:10836	Y	18559018	18559072	0	3272	55	37	55M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:21126:67339	Y	18559143	18559227	0	4631	85	37	85M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:1425:86635	Y	18559231	18559287	0	3480	58	37	52M1I5M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:15575:19214	Y	18559538	18559572	0	2100	35	37	35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:5086:73166	Y	18559610	18559650	0	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13711:70898c	Y	18560384	18560445	0	3720	62	37	62M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:9274:36636c	Y	18560385	18560445	0	3660	61	37	61M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1109:16581:83771	Y	18561824	18561886	0	3766	63	37	63M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:3522:52800	Y	18562775	18562830	0	3360	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:18545:62475c	Y	18567105	18567172	0	4080	68	37	68M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:18722:27733	Y	18570977	18571050	0	4440	74	37	74M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:13184:64910c	Y	18576342	18576409	0	4080	68	37	68M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:5891:69378	Y	18576574	18576660	0	4728	87	37	87M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:12578:25531	Y	18576579	18576660	0	4596	82	37	82M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:6368:82087	Y	18586863	18586908	0	2760	46	37	46M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:15279:38211c	Y	18591730	18591798	0	4140	69	37	69M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:12696:13818c	Y	18597859	18597909	0	3060	51	37	51M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:18672:22844	Y	18604694	18604774	0	4557	81	37	81M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:9347:44586	Y	18604970	18605021	0	3120	52	37	52M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:3784:16798c	Y	18608840	18608901	0	3720	62	37	62M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:7717:20476	Y	18628738	18628866	0	4612	129	37	129M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:11075:18595	Y	18631601	18631684	0	4667	84	37	84M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:5151:94885	Y	18631791	18631832	0	2520	42	25	42M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:4682:66725	Y	18637054	18637143	0	4788	90	37	90M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:18314:100014	Y	18637063	18637143	0	4598	81	37	81M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:17748:93405	Y	18641610	18641647	0	2280	38	25	38M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:14098:31904	Y	18644452	18644510	0	3347	59	37	59M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2109:3266:71428	Y	18646150	18646214	0	3827	65	37	65M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:12041:71490	Y	18654193	18654250	0	3408	58	37	58M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:19793:90482	Y	18657677	18657725	0	2521	49	25	49M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:8056:18973c	Y	18658914	18658970	0	3420	57	37	57M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:13445:58067c	Y	18658915	18658970	0	3360	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14931:67363	Y	18658916	18658970	0	3300	55	37	55M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:14283:74369	Y	18662717	18662764	0	2876	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:17521:88288	Y	18666735	18666792	0	3480	58	37	58M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:11775:11406	Y	18670040	18670099	0	3600	60	25	60M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:2182:13957	Y	18670059	18670099	0	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:10825:39981	Y	18670475	18670580	0	4972	106	37	106M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:3188:32819c	Y	18670482	18670580	0	5940	99	37	99M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16847:43834c	Y	18671563	18671601	0	2340	39	37	39M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2211:8750:66057	Y	18676275	18676316	0	2520	42	37	42M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:7387:62333	Y	18676306	18676344	0	2340	39	37	39M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:14745:10545	Y	18677991	18678090	0	4965	100	37	100M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:7856:85319	Y	18681074	18681143	0	4200	70	25	70M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:6027:52685c	Y	18682266	18682336	0	4260	71	37	71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:19028:74805c	Y	18683307	18683345	0	2340	39	37	39M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10521:73872c	Y	18694565	18694605	0	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:12210:53068	Y	18694567	18694605	0	2340	39	37	39M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13969:8231c	Y	18696719	18696755	0	2220	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18396:83238	Y	18697891	18697961	0	4180	71	37	71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16525:37767c	Y	18706136	18706172	0	2220	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:15011:95442c	Y	18706166	18706227	0	3720	62	37	62M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:17168:71700	Y	18708637	18708686	0	2996	50	37	50M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:13755:47118	Y	18711826	18711875	0	3000	50	37	50M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:18070:97341c	Y	18716863	18716897	0	2100	35	37	35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11646:3448c	Y	18721758	18721794	0	2220	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15304:73527c	Y	18722105	18722142	0	2280	38	37	38M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:13624:91731	Y	18722557	18722621	0	3900	65	37	65M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2105:8634:98505c	Y	18723567	18723607	0	2340	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:13342:45073c	Y	18723759	18723840	0	4920	82	25	82M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:12594:50231	Y	18727927	18728021	0	4884	95	37	95M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:6738:61204	Y	18727928	18728021	0	4870	94	37	94M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:14095:95485	Y	18727930	18728021	0	4777	92	37	92M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:17630:21705	Y	18727931	18728021	0	4613	91	37	91M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:20157:79973	Y	18727933	18728021	0	4555	89	37	89M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:13340:90895c	Y	18740286	18740330	0	2700	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:5638:51618	Y	18740657	18740785	0	5550	129	37	129M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:15045:53393	Y	18741666	18741704	0	2340	39	37	39M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1103:6625:20137c	Y	18741744	18741800	0	3420	57	37	57M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:8745:83976	Y	18742549	18742601	0	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:10232:86033	Y	18742572	18742615	0	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12970:43957c	Y	18744984	18745028	0	2700	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2204:12511:95071	Y	18744985	18745028	0	2580	43	37	7M1D36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16092:93874c	Y	18759844	18759891	0	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:8582:95399	Y	18762213	18762256	0	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:15932:97208	Y	18762429	18762490	0	3659	62	37	62M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14184:39830c	Y	18762897	18762931	0	2100	35	37	35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:19439:57193	Y	18763117	18763183	0	4019	67	37	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:18120:62217	Y	18768546	18768585	0	2400	40	37	40M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:4712:55948	Y	18770889	18770929	0	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:6786:92990	Y	18775213	18775257	0	2700	45	25	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2102:7030:85185c	Y	18776299	18776365	0	4020	67	37	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:14161:15873c	Y	18776300	18776365	0	3960	66	37	66M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:11271:93645	Y	18776399	18776456	0	3480	58	37	58M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:5604:41882	Y	18777496	18777542	0	2820	47	37	47M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:4324:86388	Y	18777502	18777542	0	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:9686:63400	Y	18777585	18777630	0	2760	46	37	46M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2206:7783:20878	Y	18778395	18778470	0	4560	76	37	76M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10923:23968c	Y	18780002	18780062	0	3660	61	37	61M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:5000:30332c	Y	18782636	18782716	0	4860	81	37	81M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:9399:79857	Y	18782646	18782716	0	4260	71	37	71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10999:92467c	Y	18783152	18783194	0	2580	43	37	43M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:20864:96203	Y	18786723	18786805	0	4487	83	37	83M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:7637:83338	Y	18787449	18787512	0	3840	64	37	64M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:16302:26987	Y	18788758	18788822	0	3900	65	37	65M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2203:9982:60251	Y	18802110	18802144	0	2088	35	37	35M	end_equal
