qname	rname	start_outer_1based	end_outer_1based	flag	qual_sum	real_len	mapq	cigar	category
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1206:20723:97033c	Y	18923352	18923401	16	3000	50	37	50M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:7394:97711	Y	18926449	18926542	16	4845	94	37	94M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:18621:45529	Y	18927226	18927274	16	2940	49	37	49M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10137:56500c	Y	18929114	18929187	16	4440	74	37	74M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2106:10512:96098	Y	18930216	18930253	16	2262	38	37	38M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:15879:45324c	Y	18933160	18933202	16	2580	43	37	43M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:8983:5076	Y	18938311	18938364	16	3234	54	37	54M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:16511:39307	Y	18938944	18938996	16	2844	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10671:44327c	Y	18940987	18941058	16	4320	72	37	72M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:15237:18152	Y	18957602	18957650	16	2940	49	37	49M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:20201:71341	Y	18962825	18962874	16	2701	51	37	6M1I44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15195:89747c	Y	18978495	18978551	16	3420	57	37	57M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:7533:64526	Y	18978547	18978614	16	4057	68	37	68M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:7517:78953	Y	18982039	18982095	16	3324	57	25	57M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10356:27240c	Y	18985619	18985670	16	3120	52	37	52M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2109:7327:53718	Y	18985620	18985670	16	2803	51	37	51M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:5889:61964	Y	18988831	18988876	16	2760	46	37	46M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:14668:39563c	Y	18997602	18997649	16	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:14469:100341	Y	18998797	18998852	16	3360	56	25	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:17100:6224c	Y	19021331	19021403	16	4380	73	37	73M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:6894:46963	Y	19030359	19030421	16	3780	63	37	63M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:6993:34776c	Y	19032343	19032393	16	3060	51	37	51M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:1945:29096	Y	19035617	19035664	16	2876	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:7193:38488	Y	19049868	19049934	16	4015	67	25	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:11587:34125	Y	19058819	19058854	16	2160	36	25	36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:11407:64294	Y	19061400	19061447	16	2871	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:4000:52726	Y	19061818	19061894	16	4570	77	25	77M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11963:90669c	Y	19066683	19066735	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:12981:17483	Y	19068734	19068793	16	3600	60	37	60M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11377:94158c	Y	19069277	19069317	16	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2205:12836:62054	Y	19079804	19079867	16	3840	64	37	64M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1107:6602:78796	Y	19088787	19088835	16	2940	49	25	49M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:18152:94296	Y	19089838	19089890	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:14594:78597c	Y	19089850	19089890	16	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:20893:71225c	Y	19092240	19092275	16	2160	36	37	36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:17140:42195	Y	19092394	19092467	16	4440	74	37	74M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11852:75071c	Y	19107919	19107963	16	2700	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:5595:83283	Y	19107920	19107963	16	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2101:18999:98349	Y	19108738	19108793	16	3009	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:17820:42919	Y	19110594	19110670	16	4007	77	37	77M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:2239:49896	Y	19110805	19110878	16	4440	74	37	74M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:17464:97274	Y	19110826	19110878	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11364:19986c	Y	19113822	19113888	16	4020	67	37	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:5509:52309c	Y	19115948	19115995	16	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10460:13124c	Y	19119430	19119474	16	2700	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:4607:38084c	Y	19119878	19119930	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:19617:98724	Y	19120448	19120504	16	3420	57	37	57M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:17365:55096	Y	19120503	19120594	16	4346	92	37	92M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:18217:85187	Y	19120657	19120759	16	5045	103	37	103M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:8655:39814	Y	19130029	19130099	16	4145	71	37	71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:2143:96127	Y	19130030	19130099	16	4188	70	37	70M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1113:16008:79259c	Y	19136209	19136256	16	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:1979:32493c	Y	19137808	19137842	16	2100	35	37	35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:18621:24029c	Y	19139880	19139922	16	2580	43	37	43M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1207:5442:38426	Y	19142756	19142841	16	4707	86	37	86M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:20944:86374	Y	19147781	19147863	16	4626	84	37	2M1D2M2I78M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10377:23107c	Y	19147790	19147863	16	4440	74	37	74M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:1563:56335	Y	19152669	19152724	16	3360	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:18835:58760	Y	19152672	19152724	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10827:6153c	Y	19162734	19162817	16	5040	84	37	84M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10697:59590c	Y	19164794	19164841	16	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:3458:93095	Y	19168264	19168304	16	2313	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:2292:51197	Y	19170611	19170654	16	2627	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1208:4544:53781	Y	19180029	19180115	16	4676	87	25	87M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:9133:81451c	Y	19180050	19180115	16	3960	66	37	66M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10963:45315c	Y	19181359	19181425	16	4020	67	37	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10475:76620c	Y	19182272	19182331	16	3600	60	37	60M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2205:18786:97664	Y	19182274	19182331	16	3480	58	37	58M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:3337:37513	Y	19182427	19182472	16	2820	47	37	4M1I42M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:3123:16550	Y	19184216	19184251	16	2160	36	37	36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:2791:26777	Y	19185694	19185733	16	2400	40	37	40M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:9607:39912	Y	19186322	19186382	16	3660	61	37	61M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:13787:94859c	Y	19186355	19186448	16	5640	94	37	94M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:12331:10480	Y	19190649	19190686	16	2280	38	37	38M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1202:6722:78646	Y	19191246	19191302	16	3420	57	37	57M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10289:93447c	Y	19196148	19196195	16	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13713:18736c	Y	19197437	19197503	16	4020	67	37	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:10540:51695c	Y	19200945	19201011	16	4020	67	37	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:18234:77032	Y	19202473	19202511	16	2340	39	37	39M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:12997:65311	Y	19205720	19205758	16	2340	39	37	39M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:3292:27771	Y	19213194	19213230	16	2213	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:12469:45498	Y	19215682	19215741	16	3600	60	37	60M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:3860:60046	Y	19218500	19218583	16	4667	84	37	84M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:4589:71541	Y	19218569	19218618	16	3000	50	37	50M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:2198:83331	Y	19219839	19219894	16	2483	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:4556:80667c	Y	19228624	19228685	16	3720	62	37	62M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10888:17385c	Y	19228782	19228835	16	3240	54	37	54M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:16691:75662	Y	19228901	19228935	16	2100	35	37	35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2115:19187:100398	Y	19233442	19233495	16	3240	54	37	54M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13252:4198c	Y	19241648	19241705	16	3480	58	37	58M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10545:93218c	Y	19243011	19243063	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:7062:79747	Y	19243687	19243732	16	2760	46	25	46M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:3447:99605	Y	19251087	19251145	16	3509	59	37	59M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2108:4673:100590	Y	19252957	19253012	16	3360	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2110:20580:53980	Y	19259242	19259320	16	4172	79	25	79M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:13577:3772	Y	19259244	19259320	16	4398	77	25	77M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:14722:82962	Y	19265370	19265430	16	3646	61	25	61M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:14709:87197	Y	19266038	19266080	16	2580	43	37	43M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:1392:39875c	Y	19276497	19276539	16	2580	43	37	43M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14541:26284c	Y	19277051	19277090	16	2400	40	37	40M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:2410:39423	Y	19280112	19280205	16	4803	93	37	31M1D62M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13055:83361c	Y	19280317	19280377	16	3660	61	37	61M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2111:18747:4674	Y	19282613	19282661	16	2940	49	37	49M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:9038:35498	Y	19282645	19282700	16	3349	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:9717:77836	Y	19286319	19286363	16	2700	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:14224:25466	Y	19286458	19286497	16	2400	40	37	40M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:20870:18867c	Y	19294429	19294465	16	2220	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:13189:58655	Y	19298002	19298081	16	4600	80	37	80M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2116:18659:37225	Y	19298003	19298081	16	4589	79	37	79M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:13381:90600	Y	19304636	19304734	16	4945	99	37	99M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10419:74155c	Y	19304639	19304734	16	5760	96	37	96M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:4423:8130	Y	19304640	19304734	16	4028	95	37	95M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:18188:98785	Y	19304646	19304734	16	4729	89	37	89M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:6189:17879c	Y	19304650	19304734	16	5092	85	25	85M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1212:20139:24644c	Y	19304655	19304734	16	4688	80	37	80M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:14907:91535	Y	19304684	19304734	16	3060	51	25	51M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1210:17641:61147	Y	19308987	19309022	16	2137	36	37	36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1116:20839:99158	Y	19313710	19313769	16	3530	60	37	60M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:13271:97875	Y	19319219	19319263	16	2693	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:10513:22596c	Y	19321708	19321749	16	2520	42	37	42M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:6444:61627	Y	19322373	19322434	16	3720	62	37	62M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13696:59900c	Y	19334879	19334945	16	4020	67	37	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2207:9630:20637	Y	19338661	19338713	16	3056	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1112:15076:100323c	Y	19338663	19338713	16	3060	51	37	51M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1114:18079:69216c	Y	19338664	19338713	16	3000	50	37	50M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:1484:34521	Y	19341022	19341065	16	2437	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:3981:24155	Y	19341017	19341085	16	3957	69	25	69M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:9885:56445	Y	19341025	19341085	16	3660	61	37	61M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2202:18915:77537	Y	19341027	19341085	16	3540	59	37	59M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:15423:26072c	Y	19341811	19341862	16	3120	52	37	52M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1115:13753:77370	Y	19342063	19342183	16	5288	121	37	121M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2103:2513:44518	Y	19342131	19342183	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12809:87899c	Y	19343466	19343501	16	2160	36	37	36M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1108:17554:37743	Y	19343496	19343549	16	3240	54	37	54M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2107:15870:67340	Y	19345122	19345209	16	4563	88	25	88M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1110:16285:2629c	Y	19345126	19345209	16	5040	84	37	84M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:3304:73878c	Y	19345127	19345209	16	4980	83	37	83M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12925:61577c	Y	19345128	19345209	16	4920	82	37	82M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:19180:44715c	Y	19345129	19345209	16	4860	81	37	81M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:5079:73326c	Y	19345130	19345209	16	4800	80	37	80M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:17252:37639c	Y	19345131	19345209	16	4740	79	37	79M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2210:16379:86969	Y	19345132	19345209	16	4398	78	37	78M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:11298:98178c	Y	19349067	19349116	16	3000	50	37	50M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:7970:17194	Y	19357132	19357198	16	4020	67	37	67M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:19032:26685c	Y	19359298	19359335	16	2280	38	37	38M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2112:5541:67508	Y	19372096	19372154	16	3422	59	37	59M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10169:90328c	Y	19372629	19372687	16	3540	59	37	59M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10740:83660c	Y	19376780	19376824	16	2700	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:10186:41490	Y	19392411	19392480	16	4120	70	25	70M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1111:8826:87537c	Y	19398331	19398393	16	3780	63	37	63M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:9393:49224	Y	19400761	19400802	16	2352	42	37	42M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:3094:41737	Y	19401329	19401373	16	2480	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2215:12021:4328	Y	19405231	19405313	16	3585	82	37	6M1D76M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:11057:80463	Y	19405233	19405313	16	4603	81	37	81M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:12015:76448c	Y	19412728	19412793	16	3960	66	37	66M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1203:12829:65458	Y	19414312	19414364	16	3180	53	25	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1215:4384:45014	Y	19415209	19415264	16	3302	56	37	56M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2114:14196:9867	Y	19415373	19415407	16	2020	35	25	35M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:3504:10307	Y	19418786	19418838	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:13760:60296c	Y	19431588	19431644	16	3420	57	25	57M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2113:11662:100073	Y	19442463	19442537	16	4560	76	37	4M1I71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13531:59769c	Y	19442490	19442537	16	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10904:50225c	Y	19446418	19446475	16	3480	58	37	58M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16153:49834c	Y	19447145	19447196	16	3120	52	37	52M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:16266:36177c	Y	19449830	19449884	16	3300	55	37	55M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:12573:48835c	Y	19449831	19449884	16	3240	54	37	54M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1105:6783:72815	Y	19449907	19449966	16	3600	60	37	60M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2214:16148:76062	Y	19450189	19450226	16	2280	38	37	38M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1216:7393:82101	Y	19452498	19452587	16	4386	90	37	90M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2208:2206:59990	Y	19454792	19454851	16	3596	60	25	60M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1102:8877:2216c	Y	19456487	19456545	16	3540	59	25	59M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:14990:60577	Y	19457396	19457514	16	3940	119	25	119M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:10071:46605c	Y	19457403	19457514	16	6720	112	37	112M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2213:16267:30927	Y	19457470	19457514	16	2700	45	37	45M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14108:70931c	Y	19457772	19457824	16	3180	53	37	53M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:14515:39797c	Y	19458318	19458355	16	2280	38	37	38M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2212:17209:72358	Y	19458372	19458452	16	4605	81	37	81M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:12009:14485c	Y	19459022	19459062	16	2460	41	37	41M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1205:13215:78172	Y	19460437	19460482	16	2760	46	37	46M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1106:13799:12896c	Y	19461394	19461437	16	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1204:13301:72723	Y	19471183	19471253	16	4260	71	37	71M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2209:15345:11719	Y	19472073	19472116	16	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2104:17231:76539	Y	19472319	19472368	16	3000	50	37	50M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1101:13864:85888c	Y	19472321	19472368	16	2880	48	37	48M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1201:13151:8628	Y	19473135	19473188	16	3240	54	37	54M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1211:10478:80641	Y	19473556	19473604	16	2940	49	37	49M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1209:4262:84054	Y	19473751	19473787	16	2208	37	37	37M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2201:8738:51383	Y	19478498	19478556	16	3540	59	37	59M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1214:15569:98394	Y	19481552	19481628	16	4417	77	37	77M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:2216:21047:95822	Y	19482257	19482315	16	2915	59	37	59M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1104:14336:46724c	Y	19482645	19482688	16	2640	44	37	44M	end_equal
D00829_0064_AHNVL5BCXY_R_PEdi_F5281_F5282:2:1213:13194:41064	Y	19484239	19484275	16	2063	37	37	37M	end_equal
